system:index,0_mined,0_mined_1,1_mined,1_neighbors,2_mined,2_neighbors,3_mined,3_neighbors,4_mined,4_neighbors,altitude,classification,clay,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,offset,sand,scale,slope,year,.geo
2_2920,1,0,0,0,0,0,0,0,0,12,196,0.7674078330080506,35,1118.476256226384,13359.308143071012,12711.323958284635,3892.554484154252,18390.416385339726,19245.0733301896,4202.852197815157,1118.476256226384,7309.051925710637,21,-12478,-69177,12.0,35,-3.6,1.327395,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.17673840170322,-12.478612651945339]}"
2_2921,1,0,0,0,0,0,0,0,0,0,480,0.17111858021234921,39,100.00460438618563,17164.997249893957,21163.441176626344,600.0276263171138,19441.05970861028,36534.54403314705,316.24232636441155,100.00460438618563,20301.919933526104,31,-13196,-70561,0.0,33,0.0,30.20187,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56084692829977,-13.196616227949722]}"
2_2922,1,0,0,0,0,0,0,0,0,0,804,0.1944630775174236,38,4030.697394294813,0.0,4030.697394294813,25925.009093236113,2758.3275701727307,20812.430358366968,0.0,19086.173115307847,11213.522076465315,31,-13117,-70867,0.0,37,0.0,11.275052,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86744583597505,-13.117557869496038]}"
2_2923,1,0,0,4,0,5,0,0,0,7,209,0.9053249131605935,35,1414.7214969959634,8547.07244401738,36305.73402182197,8726.664573597298,25044.36677804964,100.03591640162297,600.2154984097378,1414.7214969959634,9852.90299945156,21,-12650,-69530,5.0,37,-0.4,3.6542068,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52991779025113,-12.650955487153714]}"
2_2924,1,0,0,0,0,11,0,0,0,0,458,0.711188834102198,33,223.63136257717747,1887.003504650296,8095.949523165312,1887.003504650296,8524.43330285161,38516.826230000195,100.01098572469427,223.63136257717747,8545.52761602981,21,-13163,-70413,0.0,39,1.1,19.194862,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41313365810909,-13.16384475608315]}"
2_2925,1,1,0,0,1,11,0,0,0,0,204,0.8612039494248664,38,1029.9504851948589,11120.387918328279,22389.21824370947,10273.236766765167,27389.310513756,7933.93679926716,2470.7473111167446,1029.9504851948589,21780.194155228575,21,-12590,-69403,0.0,35,1.1,5.196337,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.40384883950396,-12.5901377154738]}"
2_2926,1,0,0,1,0,0,0,0,0,0,671,0.5732545763140235,37,3590.007606570545,7990.047495141025,3590.007606570545,18602.968796799276,10750.974385346428,28327.81494197388,199.9856830813146,8569.684043161065,5868.992076843082,41,-13202,-70802,-0.5,40,0.3,12.491652,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80194219734125,-13.201812158061065]}"
2_2927,1,1,1,36,0,12,0,3,0,5,204,0.8813681011946757,35,200.07542523071143,9393.962024075125,21608.37749245522,8341.609739837857,25782.767628153942,7624.553939629538,4051.2185907838275,200.07542523071143,21698.039194987792,21,-12606,-69397,-11.5,39,10.2,8.501312,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.39696944510116,-12.606696322140213]}"
2_2928,1,0,0,0,0,0,0,0,0,26,192,0.7831553896892081,32,854.727428797662,15212.727347989177,16477.49193769005,10328.679781809304,23537.71237955167,2122.1323596687193,4212.312460240256,854.727428797662,14970.353233362286,31,-12568,-69344,26.0,39,-7.8,10.428363,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.34499067063419,-12.568788498917144]}"
2_2929,1,0,0,0,0,0,0,0,0,0,665,0.12320234506033766,34,1920.8364381358222,12713.497941448944,1920.8364381358222,17185.4296402198,14899.217874980312,25768.785040639832,0.0,5325.131242880898,5881.867703015875,31,-13244,-70765,0.0,41,0.0,2.3404324,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.765161706596,-13.24409836395329]}"
2_2930,1,0,0,0,0,0,0,0,0,0,808,0.1828780735337168,38,4356.133609456613,0.0,4356.133609456613,25616.756546924025,2859.7610026342236,21167.97548461325,0.0,19080.129512937503,11373.304352668907,41,-13120,-70869,0.0,38,0.0,11.912067,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86967937208014,-13.120253146783616]}"
2_2931,1,7,0,0,1,25,0,4,0,13,212,0.8873737029979296,32,1432.2965605976997,8511.87626202355,36206.512410580224,8684.709102065539,25008.982761200023,200.0718620896002,500.1796552240005,1432.2965605976997,9919.206999553946,21,-12650,-69529,15.0,38,-1.8,4.222965,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52881277279386,-12.650957682912148]}"
2_2932,1,10,0,7,0,0,0,0,1,4,362,0.8196790852259479,40,12700.967705503781,0.0,17441.323930404837,26108.56372557671,1431.7580566605868,10423.355987351795,141.41898078051616,12700.967705503781,9376.942257557232,42,-12961,-70692,0.5,32,0.9,5.5676637,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69181026980154,-12.960948684031893]}"
2_2933,1,0,0,0,0,0,0,0,0,0,198,0.6820963035792962,32,500.1919797453399,14187.828899340207,14785.729069154666,8003.696891478591,21316.630609731874,360.6935661095336,5730.200717146744,500.1919797453399,14383.628970748796,21,-12586,-69332,0.0,42,0.0,4.3282747,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3328617548227,-12.586437426200913]}"
2_2934,1,0,0,0,0,0,0,0,0,0,347,0.27469600703469643,39,5861.044383356253,0.0,12880.88477337337,12515.350277805726,2202.651220112012,21654.829559454476,1237.144931305418,5861.044383356253,12954.452814030297,31,-13128,-70251,0.0,38,0.0,0.92740995,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25132172785268,-13.127798663471967]}"
2_2935,1,0,0,0,0,0,0,0,0,0,193,0.664056952918616,36,1020.1949185694858,15029.075491749943,15649.84683624881,9522.578283327965,22619.507615239094,1204.621159814103,4905.960269112396,1020.1949185694858,14459.953239126826,31,-12574,-69338,0.0,32,0.0,6.066924,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.33809343379221,-12.574223007650694]}"
2_2936,1,0,0,0,0,0,0,0,0,0,617,0.24470893046588812,36,1334.0676431735012,0.0,1334.0676431735012,22488.555231720784,3275.425385660807,19780.598191571615,99.99259738225625,13611.48657987299,4490.769855440295,42,-13123,-70805,0.0,35,0.0,8.576312,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80607638094492,-13.123961108727322]}"
2_2937,1,0,0,0,0,0,0,0,0,0,512,0.20145159605775023,38,141.42786782269965,16920.885449685167,21240.79905491342,400.01841754474253,19205.05044862874,36743.08526570372,300.0138131585569,141.42786782269965,20301.919933526104,21,-13193,-70561,0.0,33,0.0,27.309946,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56055123220129,-13.19363497670791]}"
2_2938,1,0,0,0,0,0,0,0,0,0,334,0.2557962883215737,40,8490.049245753084,0.0,12366.567280286456,24437.01610430437,3701.375141680876,15604.267445689386,282.84454928900436,8490.049245753084,4220.216975617374,21,-12963,-70643,0.0,36,0.0,2.0839741,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6442706557486,-12.963693848682997]}"
2_2939,1,0,0,0,0,0,0,0,0,0,551,0.22021138013006264,34,4248.393691733493,4799.846950684991,4248.393691733493,12929.011549513789,5508.000111875623,24423.79900114717,299.9904344178119,6477.447354511555,4770.592060265555,41,-13158,-70723,0.0,37,0.0,2.357597,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72387029442824,-13.158420813653091]}"
2_2940,1,0,0,0,0,0,0,0,0,0,509,0.11943823825458558,38,1513.3016386726658,11401.958010989823,15192.374708941159,1513.3016386726658,13507.646766262043,31762.49450898959,223.61079381231804,5547.17043068891,13761.786543013548,31,-13183,-70621,0.0,32,0.0,29.121073,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62137317030839,-13.18349472141482]}"
2_2941,1,0,0,0,0,0,0,0,0,0,660,0.2375144735056729,36,943.3273556936637,99.99249971872891,943.3273556936637,22830.28263075164,2863.349437284943,19302.437773504156,499.96249859364457,14121.617559614057,4807.965474085687,41,-13119,-70807,0.0,34,0.0,12.201365,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8079792061815,-13.11933807973044]}"
2_2942,1,0,0,0,0,1,0,0,0,0,557,0.5315504149059889,37,1802.6946518510838,3858.582929854236,1802.6946518510838,15651.77268814143,5578.279668724042,23871.296549314462,316.21356015357725,7077.110973169949,3361.396252396465,41,-13158,-70749,0.0,39,0.1,2.084317,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74988354732706,-13.158787170325379]}"
2_2943,1,0,0,0,0,0,0,0,0,0,341,0.15038497331565576,42,5781.132911314291,0.0,12783.826588854616,12417.046444083684,2140.461670776307,21731.60069550935,1140.3715985644767,5781.132911314291,12857.171898916233,21,-13128,-70252,0.0,35,0.0,4.9486437,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25215464464264,-13.128337052866643]}"
2_2944,1,0,0,18,0,0,0,0,0,0,348,0.9065176946221556,43,6244.485352718229,0.0,13419.493136443809,13072.091906818607,2759.1039454923134,21067.62377561317,781.1611774507551,6244.485352718229,13496.055520966116,31,-13126,-70246,-9.0,29,5.4,2.4242313,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24550233735437,-13.126199567703203]}"
2_2945,1,0,0,0,0,2,0,0,0,0,204,0.785961137148886,32,1063.4150049046,16730.533712954664,23252.03403610975,15437.274198373923,30364.19283317369,7029.025612871692,1703.580111210653,1063.4150049046,18675.18675128344,21,-12539,-69400,0.0,38,0.2,2.5042558,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4012843988385,-12.539411395449012]}"
2_2946,1,10,1,25,0,12,0,0,0,0,416,0.9236880155115003,38,3890.3000006074803,0.0,5504.441568537658,5029.6532335156135,1711.9750829291625,27434.294396346166,200.02930449374162,3890.3000006074803,5555.091457269881,21,-13120,-70320,-12.5,34,8.7,10.2748,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.32018860820101,-13.120674248501821]}"
2_2947,1,10,0,0,1,21,0,0,0,8,680,0.5609164658646786,42,3748.062809534914,7512.779995562146,3748.062809534914,19006.5231431787,10311.38555607041,27833.223310348912,141.4111635886644,8779.458308985739,5913.117570482067,31,-13197,-70802,8.0,31,-0.3,10.714458,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80301333179449,-13.196923803547486]}"
2_2948,1,0,0,0,0,0,0,0,0,0,207,0.7826793714621976,37,4654.630403623464,11388.29615081861,35540.3794201349,11486.72750713806,27904.8402543554,100.03598473643122,2550.427191162664,4654.630403623464,12707.326659684855,21,-12621,-69525,0.0,41,0.0,1.3277735,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52488486293538,-12.621396080429019]}"
2_2949,1,0,0,17,0,3,0,0,0,0,329,0.9360539595616942,39,12800.394369153608,806.2260110287777,13218.551447903033,20402.21174031101,5869.41395588579,15443.449735926677,1204.1598106602692,12800.394369153608,6519.204315124948,31,-13003,-70657,-8.5,38,5.4,0.92740995,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65753000208258,-13.003473097508742]}"
2_2950,1,1,1,16,1,17,0,0,0,0,203,0.905927946859178,33,4467.209396151305,7060.443856942086,22787.3930644947,11725.611185096599,8550.934249487742,8053.065584763358,3049.169662204163,4467.209396151305,21028.63886697511,41,-12460,-69020,-8.0,41,6.5,5.2302165,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.02102678172933,-12.46022183176275]}"
2_2951,1,1,1,31,1,22,0,5,0,0,210,0.9091417318875499,31,1118.4525180606686,9765.826299925291,24114.209795685045,9585.340364856964,27024.9235848249,7764.993038923554,3081.7375584086085,1118.4525180606686,22365.694751969615,31,-12602,-69420,-13.0,41,11.0,2.84882,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4198892685012,-12.603134619620166]}"
2_2952,1,0,0,0,0,0,0,0,0,0,341,0.22327928508142178,38,12119.886535919164,1456.0301537378095,12119.886535919164,19112.668635696315,6191.157441372912,16952.38117233415,0.0,12747.62036425512,6224.181477781586,41,-13012,-70646,0.0,34,0.0,4.31543,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64653121094973,-13.01303439022098]}"
2_2953,1,0,0,0,0,0,0,0,0,0,255,0.39319823239388396,39,9477.164580008226,25801.775963130185,25350.19166478641,37813.13825003693,37019.03803518915,2997.2763743209434,800.1632645904209,9477.164580008226,1603.4491204996964,31,-12555,-70158,0.0,34,0.0,1.9141465,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.15875639957083,-12.555113743659945]}"
2_2954,1,0,0,0,0,0,0,0,0,0,323,0.1962169199425154,34,5739.448425970479,0.0,12570.761924377337,12182.806341700381,1720.7593890489165,22154.18450033763,1000.171079115968,5739.448425970479,12640.595619248921,41,-13131,-70254,0.0,39,0.0,3.329618,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25521375334854,-13.131305569930474]}"
2_2955,1,10,0,0,0,0,1,23,0,0,340,0.6786094641441329,39,12800.3199916896,0.0,14503.023094004724,21855.0847414879,4785.3680417416035,13815.856600637362,424.2617277953256,12800.3199916896,7211.062762996519,31,-12993,-70669,11.5,33,-2.3,0.46373534,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.66935750491669,-12.993906103828332]}"
2_2956,1,0,0,0,0,2,0,0,0,0,343,0.647851194119536,37,12500.08666962141,1711.7361452219718,12500.08666962141,16428.443097726406,5491.850164960349,18530.10419391915,360.5576274805111,12969.284192311366,8236.561221165057,31,-13037,-70643,0.0,37,0.2,2.0841033,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64420510059036,-13.03772651898715]}"
2_2957,1,0,0,4,0,26,0,1,0,5,351,0.7681968807083901,38,3324.684097129098,0.0,9140.932200927493,8733.517022372953,2247.578847077033,24521.65827194911,200.03189198850268,3324.684097129098,9206.357816005639,31,-13125,-70286,3.5,33,2.2,6.543334,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.286727915542,-13.124911900129929]}"
2_2958,1,10,1,19,0,0,0,0,0,0,370,0.9184567765251614,41,12076.672809893733,0.0,16759.84327409614,25854.047794274553,1615.527433284657,11115.603153794951,412.3049455973849,12076.672809893733,8683.199044392064,31,-12961,-70685,-9.5,32,5.7,4.6710873,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68600594892942,-12.961257507009362]}"
2_2959,1,0,0,0,0,0,0,0,0,0,466,0.14040306327048996,41,608.3227036029068,10690.998759908964,14934.659731408974,608.3227036029068,17362.489328087973,41040.79943706742,600.0458185630494,7612.41416566962,16338.015891697,31,-13183,-70492,0.0,33,0.0,22.1466,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49267475491204,-13.182649365322945]}"
2_2960,1,0,0,10,0,5,0,0,0,0,196,0.9332420358417223,34,1204.6131664809975,11049.522737855017,21982.127497723508,10034.232948134197,27003.87377788081,7545.387903562969,2452.453832946581,1204.6131664809975,21425.118895117525,31,-12591,-69399,-5.0,40,3.5,3.6538498,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.40025915666817,-12.590685676379307]}"
2_2961,1,10,1,23,0,24,0,6,0,0,339,0.9032395815110661,35,13462.927794677036,412.3110457379234,13462.927794677036,17678.5387544386,4494.4462777688195,16949.946116710074,1500.0017578114698,14003.58738357336,8232.870632979422,41,-13029,-70655,-8.5,37,8.7,1.5010693,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65576349661652,-13.028975168570518]}"
2_2962,1,0,0,20,0,15,0,4,0,0,331,0.9053432026173122,37,13859.9873596398,0.0,13859.9873596398,19231.70702861228,4560.692792767344,15628.469083644679,1526.4307709285408,14230.221677274567,7746.59703262907,31,-13016,-70661,-8.0,36,7.1,0.9518626,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6617665147461,-13.016733739142465]}"
2_2963,1,0,0,0,0,12,0,0,0,0,202,0.8607823266774046,31,583.3146914804007,10227.840140921357,22230.8766139223,9395.553445220361,26794.033043867425,7965.409087648527,3299.7261912922413,583.3146914804007,21954.55961958344,21,-12598,-69402,0.0,44,1.2,8.792591,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.40303338981799,-12.598548740313333]}"
2_2964,1,10,0,5,0,0,0,1,1,32,333,0.7108200278769014,40,5522.723241742502,0.0,12616.84010825939,12266.281399514293,2332.7812598377072,21618.521298298827,1000.1717137728151,5522.723241742502,12692.72680533552,31,-13125,-70253,30.0,37,-8.2,1.3909631,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25352176047906,-13.125075754355471]}"
2_2965,1,10,0,0,0,0,0,1,0,0,623,0.47930338080436485,41,1969.6409432463824,5900.456106906588,1969.6409432463824,19898.68041523302,8515.889928562407,26299.016421016408,316.2067967031228,8183.588290033978,4826.6872717767055,41,-13184,-70791,0.5,31,-0.1,4.6726503,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.79129389689379,-13.18371931884797]}"
2_2966,1,0,0,0,0,0,0,0,0,0,439,0.15538014455882065,40,447.24431854272893,12809.080406277892,17019.394656297176,447.24431854272893,19482.61139933505,39268.96805913911,100.00686988121116,5608.415222120322,18472.86879939571,31,-13192,-70510,0.0,33,0.0,14.64283,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50989350264602,-13.1923114553309]}"
2_2967,1,0,0,0,0,0,0,0,0,0,513,0.1281716829640079,38,2640.116104994544,9935.945728295068,14653.892435950733,2640.116104994544,12091.917511886104,30271.570973781705,200.00305661726773,6514.698553139757,13375.554879334097,42,-13170,-70626,0.0,33,0.0,18.379866,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62682018007953,-13.170172428309131]}"
2_2968,1,10,1,26,0,0,0,0,0,0,376,0.9037726729801092,34,4941.357656678064,0.0,5598.12507143505,4941.357656678064,300.0431072545035,28818.3729358533,0.0,5456.973150728656,5608.835779706064,41,-13132,-70327,-13.0,37,7.8,2.9980571,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.328280143759,-13.133108431845073]}"
2_2969,1,0,0,0,0,0,0,0,0,0,358,0.1656677546724536,40,12521.781959349875,0.0,17246.465129070428,26034.17922257141,1503.3057810985676,10621.036653947305,99.99841307334582,12521.781959349875,9178.63421483854,42,-12961,-70690,0.0,34,0.0,0.6644338,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68987488976846,-12.960961251341141]}"
2_2970,1,0,0,0,0,0,0,0,0,0,209,0.15707495826946713,35,15129.401102576938,32712.674127653205,36792.501101033224,32291.93215079039,45346.73334469812,13095.665401819271,0.0,15129.401102576938,20150.915773234727,31,-12398,-69462,0.0,37,0.0,3.3783493,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.46206250256492,-12.399059738138165]}"
2_2971,1,0,0,0,0,0,0,0,0,0,456,0.1748320922879726,37,200.00929665893034,17429.808981087186,21208.767398288084,538.5415127336981,19701.169538173996,36286.25634957659,282.8558599357631,200.00929665893034,20407.075075012282,31,-13199,-70560,0.0,37,0.0,2.5541809,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56031577835597,-13.200144891075269]}"
2_2972,1,1,0,0,0,1,0,10,0,0,195,0.7586520482983575,31,800.3173198800586,7213.962833673667,7172.223064810955,1456.5995087553235,13019.385078312369,13957.236345750285,3892.5586623008166,800.3173198800586,4367.507674980735,21,-12533,-69155,5.0,40,-0.9,5.295975,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.15496081813646,-12.533698051441636]}"
2_2973,1,1,0,9,1,34,0,0,0,0,215,0.9111289902306959,34,4602.736677972987,11675.088925191652,36439.9750277018,11822.867266049509,28188.99714921267,412.45840817779737,2759.6120270862466,4602.736677972987,12234.266808469574,21,-12621,-69533,-4.5,39,6.1,3.011696,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.53317154161864,-12.621379660531568]}"
2_2974,1,10,0,27,1,17,0,0,0,0,361,0.9224363491607913,39,14516.410447734985,0.0,15346.847292468881,20654.351866599372,4167.695345179921,13792.626452882352,141.42007183830026,14516.410447734985,8588.28622128711,21,-13008,-70677,-13.5,35,9.8,5.0441227,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.67664358145726,-13.008231529772486]}"
2_2975,1,0,0,17,0,0,0,0,0,0,192,0.9042008780667383,36,1273.271774492292,11149.153260922862,21990.54815595143,10128.043017833888,27061.44015112157,7535.4339993522435,2354.607304540133,1273.271774492292,21396.37335170306,31,-12590,-69399,-8.5,41,5.1,4.938924,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.39998170098514,-12.589872239541743]}"
2_2976,1,0,0,0,0,0,0,0,0,0,650,0.16043151522930038,38,1117.9774305218555,12040.985428033911,1117.9774305218555,17650.16937285943,14200.689971133446,26533.35195361738,0.0,4613.875383100551,5095.8191261470665,31,-13238,-70761,0.0,36,0.0,2.756422,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76179929370898,-13.238427219402556]}"
2_2977,1,1,0,0,0,0,0,0,1,22,184,0.7357965665501237,32,707.3867027769359,12619.271225305069,12046.361471707181,3068.7866865487836,17535.48715019707,18749.084056403968,4473.906334583347,707.3867027769359,7063.248257167718,21,-12484,-69171,22.0,34,-6.6,1.327411,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.1720489670221,-12.484584084495893]}"
2_2978,1,7,1,39,0,20,0,0,0,0,217,0.9240207521829843,35,2236.8773138434526,6928.54468155448,34470.56246232066,7025.361829538569,23447.12683370522,2100.7600870540587,894.7509255373811,2236.8773138434526,10643.869911519934,24,-12659,-69511,-19.5,40,13.7,0.4752894,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.5119779968382,-12.659400209336953]}"
2_2979,1,7,0,0,0,23,0,7,1,27,218,0.9055607749607597,34,1300.4653903296744,8656.99888666002,37125.00893602586,8859.806539974858,25155.174813766105,223.6868473202269,1400.501189585803,1300.4653903296744,9186.424213643075,21,-12652,-69537,30.5,38,-6.5,2.4198203,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.53710380194919,-12.652568763109745]}"
2_2980,1,10,1,20,0,10,1,32,0,9,393,0.8336563786425323,38,12264.025162742564,0.0,16278.621083941085,24906.119622404207,2563.169709170232,11573.103166410927,447.2081144794334,12264.025162742564,8305.318126456123,21,-12969,-70682,15.0,37,1.1,1.0423372,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68329762128943,-12.969681492630238]}"
2_2981,1,0,0,1,0,2,0,8,0,0,339,0.7434877194484588,37,14637.200405739253,0.0,14637.200405739253,18592.90685036862,3328.645029207643,15476.671371746037,824.6165751994984,15404.135206748004,9002.727675576216,31,-13025,-70669,3.5,38,-0.3,5.711717,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.66984817065389,-13.025901845073788]}"
2_2982,1,10,0,5,0,2,1,24,0,0,659,0.6212910882005822,40,2340.7734357138775,2002.3559714804553,2340.7734357138775,21296.841470213883,5147.448828629516,22230.82704923433,99.99288548910617,11389.097477266567,4122.812286818762,41,-13146,-70800,9.5,35,-0.7,2.7802885,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80043476747105,-13.147049046036539]}"
2_2983,1,0,0,1,0,0,0,0,0,0,329,0.7169918811582688,39,11745.619708966242,199.99969726539587,13629.72624854775,22144.94333681224,5456.1808873951895,14451.621630089054,316.22728735140015,11745.619708966242,6168.458868272553,31,-12988,-70661,-0.5,37,0.3,3.9126232,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.66075104784845,-12.988808874221306]}"
2_2984,1,10,0,0,0,1,0,0,1,4,653,0.5819029280741007,40,3264.738040134787,7045.075045344176,3264.738040134787,19586.641639142617,9771.217577471554,27412.866771104982,99.99303198379626,8411.310195625369,5399.6237271249975,41,-13194,-70797,4.0,35,-1.1,7.17465,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.79828314593524,-13.19343202768942]}"
2_2985,1,0,0,1,0,12,0,0,0,0,216,0.8932117148653747,31,4101.470771355228,11170.473347911728,36362.730040201364,11325.722015132744,27683.922359503744,400.14348988831495,2419.544963837467,4101.470771355228,11855.411584911604,21,-12626,-69532,-0.5,41,1.5,0.4752274,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.5323529707587,-12.626264308396934]}"
2_2986,1,0,0,11,0,0,0,4,0,0,202,0.9404172512398085,32,2409.1821339798075,9660.065192403432,36690.25081762929,9844.767173141241,26157.412370080445,0.0,1342.1216732984756,2409.1821339798075,10326.490337355668,21,-12641,-69534,-3.5,43,2.9,1.4698532,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.53459436077071,-12.641451412308601]}"
2_2987,1,0,0,0,0,6,0,0,0,0,510,0.7416588521601736,38,2549.5509619189565,9990.656949383932,14827.916468699654,2549.5509619189565,12162.433202218934,30306.429815778552,0.0,6356.988769982191,13591.761153468291,41,-13169,-70625,0.0,33,0.6,8.929908,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62515625301148,-13.169640615034329]}"
2_2988,1,0,0,0,0,26,0,0,0,0,213,0.8717124534455319,30,500.18856307677856,10187.160090667596,21626.89486200158,9085.825774517296,26247.27271918575,7400.762664259361,3307.301850788126,500.18856307677856,21419.520353473174,21,-12599,-69397,0.0,44,2.6,1.327713,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.39723479296784,-12.599642551133826]}"
2_2989,1,10,0,2,0,0,0,0,1,38,333,0.6760132351127724,40,5522.723241742502,0.0,12616.84010825939,12266.281399514293,2332.7812598377072,21618.521298298827,1000.1717137728151,5522.723241742502,12692.72680533552,31,-13125,-70253,37.0,37,-10.8,1.3909631,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2532450406326,-13.125077101820553]}"
