system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,sand,slope,type,.geo
1252,215,0.5202840169294682,35,8,854.7071192903595,6358.381384293097,36785.61007550307,6576.55221607654,22855.521906983988,985.2393714933568,583.3045309109557,854.7071192903595,8124.491990368536,21,-12672,-69530,1,33,1.0576096,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.53092872877868,-12.67224878757487]}"
1253,555,0.681604149776925,36,1,4428.180875397297,4799.851403949918,4428.180875397297,12734.204309515548,5522.509540154164,24481.888993926455,99.99690424895662,6449.606528696149,4882.471092464347,41,-13158,-70722,1,34,5.6504436,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7220689172428,-13.158026150404412]}"
1254,198,0.5938918183314194,37,8,100.0354038890732,5726.5354112592595,40617.45376994853,5862.108809576337,22006.424694173118,4081.8857874800037,806.5112101088552,100.0354038890732,3971.2921425211216,31,-12693,-69562,1,34,3.2772603,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.56228768540063,-12.693886436432212]}"
1255,200,0.5005010784510882,29,9,282.9505809324307,14582.939150178625,17930.28384084539,10850.333932793266,24758.782146836933,3355.381128803589,2717.6515841462274,282.9505809324307,16428.50400896735,31,-12568,-69358,1,36,3.6537135,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.35856885949802,-12.5685446070514]}"
1256,203,0.6360867821588055,33,8,2843.5629251653636,8230.979066108646,34270.82932855853,8351.674349110708,24789.00132300204,2013.1895824591074,824.9195936195842,2843.5629251653636,11540.639509112867,21,-12646,-69511,1,43,4.1613646,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.51153883682358,-12.646967441555898]}"
1257,204,0.6831804790262394,33,8,1342.1071352541123,5343.204774816796,45484.145239886886,5301.842257944402,20230.778106946356,8589.602167191737,728.264042518234,1342.1071352541123,1421.7610668639088,21,-12725,-69600,1,36,4.7019463,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.60012271437985,-12.725452260448245]}"
1258,195,0.7025772420673135,35,9,2907.947602315506,11017.641141738324,32217.324866638133,11166.952538979132,27880.74949688068,600.218632041692,922.2903937006499,2907.947602315506,15369.517179154082,42,-12614,-69495,1,39,4.193174,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.49490114832332,-12.614445273244227]}"
1259,211,0.7118551412612905,32,8,3221.35410753503,7473.1741063374675,47749.39654040306,7471.165278531898,21682.312292457562,5848.373738464875,1726.860362881326,3221.35410753503,3701.2703922574424,21,-12717,-69624,1,40,4.9994774,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62405149102841,-12.717258800533585]}"
1260,198,0.6765241119257103,30,13,4949.403572022592,13724.708138404072,49221.65535518179,13678.697280551565,27309.98501160307,3802.6038557788756,0.0,4949.403572022592,8498.760672288858,42,-12665,-69647,1,34,0.92740995,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.64786884295853,-12.665659967349656]}"
1261,224,0.6816919444444781,33,13,5112.469340907459,15131.818411398772,53141.827483656736,15100.042749253953,27219.69163766572,894.7240758328793,761.8300989127267,5112.469340907459,11498.596856782338,24,-12669,-69683,1,35,2.3545966,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68379270319697,-12.669187026805917]}"
1262,768,0.5971798597604967,39,1,2927.255107077971,8321.08676121667,2927.255107077971,18530.86103069856,10962.822822534406,28706.562938400133,360.53035613566925,7907.048009936789,5359.669059808083,21,-13205,-70795,1,39,7.188034,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7962029774338,-13.205422730883765]}"
1263,207,0.6437582629190965,36,8,824.9129120701166,7739.662115121693,40263.46552707553,7918.607928875504,24166.56960458238,2562.1559769069486,2320.3034351674783,824.9129120701166,5610.0143228983825,21,-12673,-69563,1,36,3.9780467,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.56316495159882,-12.673990996884418]}"
1264,209,0.6852565861866493,32,13,5401.817711645196,14860.639265190348,50440.18206304111,14860.639265190348,27949.69855798845,3112.3171319271914,1432.264063180979,5401.817711645196,9874.999593304974,42,-12660,-69659,1,38,1.4990785,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.65982633083846,-12.660205145671378]}"
1265,579,0.6347225106405185,40,1,2099.90658483635,5053.486701069928,2099.90658483635,15372.669711173401,6865.552140743352,25168.902202967438,99.99555165887381,5858.920193765577,2601.806623868848,31,-13170,-70749,1,32,1.470179,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74890594464196,-13.170499078734354]}"
1266,252,0.6661977492968787,32,6,3298.8215793673958,100.0102192044018,3420.8758258691046,37477.15332066335,7118.311220152792,4460.276382381092,3080.8991713624064,3298.8215793673958,3905.523910642663,21,-12610,-70428,1,41,0.46373534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42839567925415,-12.610180754913953]}"
1267,203,0.6994172384727471,30,8,900.3168338797112,5524.624700029123,42119.45398951653,5509.206690831692,21416.179762691798,5674.738860146727,854.7011556267415,900.3168338797112,2335.345346140949,31,-12702,-69574,1,44,5.297761,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.57428092564881,-12.70290328278612]}"
1268,218,0.6835419209263416,31,8,1442.7039392231518,11462.462112294254,51871.21431792788,11427.48884355313,23819.32334302407,1221.0647225436599,1342.090501442619,1442.7039392231518,8661.42413063251,21,-12698,-69667,1,37,0.6640774,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66729207023202,-12.698164530077847]}"
1269,202,0.4693544106108347,33,9,1342.1454446263454,16911.09177967715,23790.03017469483,15787.254211300538,30888.466497835252,7073.727593731081,1253.4677231615549,1342.1454446263454,18897.57944065378,21,-12537,-69405,1,37,4.63711,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.40546990527352,-12.537732187457822]}"
1270,245,0.6327925402805955,33,7,7257.860465126757,11396.963675278823,10301.617294902047,33641.57146021124,22109.126391181762,1019.9640312285526,500.07850946126445,7257.860465126757,894.5676329937273,31,-12610,-70290,1,40,0.92740995,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29032340100224,-12.610883299023271]}"
1271,222,0.6848155663046256,35,8,2052.513617113782,11999.421403694327,52521.341910262425,11960.9991009191,24095.592172603636,894.7258658382467,632.6667270372294,2052.513617113782,9389.2943316777,21,-12696,-69673,1,36,0.66407514,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.673734263768,-12.696339787661083]}"
1272,208,0.5908296508126117,34,9,1980.628843874465,9158.154928282755,28944.5561569031,9288.356768344695,26035.158242835634,2700.9953097119474,1063.4064437685329,1980.628843874465,17249.325913346405,21,-12621,-69464,1,40,2.504371,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.46453029016551,-12.621733981173353]}"
1273,198,0.41531499591214416,33,9,721.3853371725128,16675.191855799872,18487.850723410058,12875.418641176175,25956.38119451253,4702.85702517297,3755.096787149351,721.3853371725128,15976.690292398447,31,-12549,-69357,1,33,2.5042682,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.35762079780112,-12.548651585653184]}"
1274,632,0.5976594746031234,38,1,316.21132112777843,1476.4055240632144,316.21132112777843,17540.467439553795,3499.817988431461,21766.9639074682,360.53637748802475,9436.140018680755,1019.7508695448608,31,-13141,-70763,1,36,15.46034,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76345679972084,-13.14147548927984]}"
1275,215,0.6291296189176933,31,8,4202.712758013232,11803.00443341751,33713.548160702165,11965.93995586405,28485.747086313702,282.9452105752985,500.181192755123,4202.712758013232,14645.318990016433,21,-12611,-69508,1,37,3.354811,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50870661053271,-12.611706541916172]}"
1276,604,0.7114515215720497,39,1,5135.020879377281,5803.2755257806775,5135.020879377281,12247.9027536669,6548.851943906133,25525.89739703245,141.41717153956236,5422.938274163797,4313.803271594062,41,-13167,-70719,1,33,11.728703,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.71936498442533,-13.16708320064013]}"
1277,190,0.5708306438193943,33,9,1628.4993136776072,14583.936477330277,20235.37363780859,12260.666119678905,26968.708619826306,5648.378604118951,1118.4579205840457,1628.4993136776072,18452.589810401616,31,-12562,-69379,1,33,3.9064198,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.37881221459119,-12.562186778246575]}"
1278,232,0.7828436189931761,35,7,2640.536182677914,16362.865392334446,15414.371659469289,33907.2397603235,27231.205983439297,1860.4319243961872,141.44601995991263,2640.536182677914,3413.8048930271702,42,-12604,-70243,1,38,2.7198691,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24334645789739,-12.60477732876472]}"
1279,208,0.7082965872253397,32,8,990.3027285333636,6755.927399574414,38315.755709509634,6979.594995469383,23219.055454459503,1300.463867436467,1300.463867436467,990.3027285333636,6792.12078627807,31,-12674,-69544,1,40,1.4698735,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.54474833609694,-12.674933614286921]}"
1280,215,0.865149330981571,33,13,4966.562661234503,13424.691481266433,48837.886089464395,13373.533965652787,27209.236869122222,4124.505794258871,316.335154049467,4966.562661234503,8137.2568519261295,31,-12666,-69644,1,35,4.652444,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.6441875881609,-12.666573146802753]}"
1281,209,0.6942019838870961,28,8,538.7072153472492,4803.783708694832,40763.911391494235,4921.091911910277,21013.391537335592,4878.201311662873,223.6859959959217,538.7072153472492,3489.7883026712293,21,-12702,-69561,1,41,6.4252787,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.56138652540842,-12.702930872387535]}"
1282,255,0.5675576540843679,32,6,2702.191433803659,2502.3142518945087,2702.191433803659,37973.18889484724,13711.941557360175,2247.5034749955753,1237.0874418840356,4140.569622978748,4140.569622978748,21,-12588,-70369,1,37,1.4987018,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3702910653044,-12.588787575001056]}"
1283,206,0.39796988978978576,33,9,922.3002038466786,9017.258639361557,23508.81314233724,8712.456732429328,26259.606281893834,8206.734316677446,3601.350098400598,922.3002038466786,22480.63274538358,31,-12609,-69415,1,34,3.1693172,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.41478910289132,-12.609156023700969]}"
1284,214,0.5983945382640525,31,8,4221.7141669957355,10566.012470712401,34564.761685720114,10694.044377888564,27138.56763575249,894.7503143335576,2062.297575293755,4221.7141669957355,12889.141482816554,21,-12626,-69515,1,39,1.4988987,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.51610127980435,-12.626160590517513]}"
1285,213,0.5510340773951552,32,8,3207.406117707306,9522.378962141383,33720.52627424302,9680.283990902914,26131.107193051845,1118.4392572108297,1769.8218994192785,3207.406117707306,12877.117250442378,21,-12633,-69507,1,38,2.0834072,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50782870029295,-12.63341057720245]}"
1286,190,0.5714298749175726,34,8,2864.603883638408,8541.249618693282,33406.734886565166,8700.858709922777,25160.075840851172,1825.4912975796578,1300.4719895129663,2864.603883638408,12536.509108594897,31,-12641,-69504,1,38,6.464861,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50416150053053,-12.641555915601863]}"
1287,189,0.497125729874364,32,9,985.2604271841024,14901.638984416277,19074.502521363436,11837.505922648992,25979.86156020659,4566.821426057734,1973.0585513042943,985.2604271841024,17269.24316161539,31,-12562,-69367,1,39,2.8204653,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36776560505514,-12.562202155252182]}"
1288,207,0.7856938209277727,35,13,5264.8813968642135,11954.406435192564,47237.883158621924,11883.462267737881,26640.86856331109,5592.0844129049665,1281.0634239153617,5264.8813968642135,6532.167396694415,41,-12672,-69628,1,33,5.297431,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62854581467882,-12.672036023686726]}"
1289,216,0.6350622835407757,31,8,1029.9079202621708,10921.532766454991,52107.37250305253,10879.304272835534,23132.62526967459,900.3015022323772,1442.703657633819,1029.9079202621708,8617.408508158609,21,-12704,-69668,1,37,1.8543341,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66822959690079,-12.704491825898888]}"
1290,236,0.6870178076526624,36,7,2916.032226384424,21332.454343565638,20423.739439471075,34383.586422271495,32241.069444995635,2441.77693045966,2561.738386818607,2916.032226384424,1600.305283375644,31,-12602,-70197,1,35,3.5409353,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19730824071216,-12.602275170242368]}"
1291,236,0.7078858218581349,36,7,8318.14489933941,10801.681041046342,10121.851916846172,35877.57819350757,21870.73091789144,3202.0604480992,282.88673749400135,8318.14489933941,1844.1958994708236,41,-12591,-70293,1,34,2.548804,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2939056466787,-12.59097601565858]}"
1292,218,0.575580101190882,32,8,707.3588847232181,3713.465722195625,39326.60945187709,3892.4025485051484,20262.838204375013,4753.535913985175,1208.7353920717615,707.3588847232181,4852.502571865463,34,-12706,-69546,1,37,1.4698927,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.54665776204689,-12.706578638604997]}"
1293,225,0.6610332053380883,34,13,4670.589731233092,14516.169612495922,54097.99457899295,14485.115994530388,26171.595513433072,316.3322521495398,500.1652070816202,4670.589731233092,11504.234680922935,21,-12680,-69690,1,35,3.12351,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.69118904329592,-12.680018723536508]}"
1294,204,0.5474134508152008,37,9,2285.5966864017428,21168.349298872185,23489.30454227802,18885.969615391117,31586.782596612524,2419.592776502187,447.38286263697006,2285.5966864017428,14565.730717273507,31,-12500,-69385,1,39,2.7503955,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38516475789616,-12.500686344838094]}"
1295,215,0.4459674776363304,36,8,1712.3426592865403,6516.95247268614,35065.33787813562,6666.490318305616,23030.045762275422,1709.4180753256353,300.10837886087086,1712.3426592865403,9884.865206782033,24,-12664,-69516,1,34,1.0420749,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.5161793689413,-12.665043731170885]}"
1296,223,0.7020937214832879,37,13,4812.079813231099,11272.018799765445,43626.30276629731,11275.125567482608,27152.402913994665,5705.492992126371,200.06961679000636,4812.079813231099,6849.280402440098,21,-12655,-69597,1,33,1.3278637,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.597196989351,-12.65583175486864]}"
1297,244,0.6153450260329949,36,12,16913.71747748564,32048.253020302378,34705.66977466092,32147.838381416193,46521.097592920145,922.1701884388328,1304.1455873063503,16913.71747748564,1140.4422327887216,21,-12587,-70066,1,36,2.8204732,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.066528980338,-12.587458244865077]}"
1298,224,0.5577705953653097,35,13,5141.740262760022,15137.754887924268,53676.31108596114,15099.36604629479,27003.749597856775,500.1654999535154,400.1323999628123,5141.740262760022,11814.497773359592,21,-12672,-69688,1,30,0.95055896,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68840441614886,-12.671887838316577]}"
1299,210,0.7151806127268843,32,8,2421.567049373066,10499.283293619976,49065.33212326409,10484.499929164405,24008.163064882745,3930.71303069653,1747.0189271544648,2421.567049373066,6094.690753024308,42,-12695,-69641,1,37,4.791838,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.6414973642046,-12.695515391122482]}"
1300,207,0.5038961072975074,29,8,1432.305156565261,6359.208290428509,31954.430450441596,6516.9788650373675,23130.94684082192,3670.127525404856,282.94603891466653,1432.305156565261,12884.534375037518,41,-12656,-69488,1,41,0.95050305,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.48853680634329,-12.656957525597551]}"
1301,618,0.6037753228775931,40,1,2153.923085035768,6100.415066885305,2153.923085035768,19899.68534833882,8708.613034595586,26498.997420192914,509.8681393568831,8095.141028390503,4785.077122304953,41,-13185,-70791,1,33,3.277396,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.79144574454557,-13.185571170751924]}"
1302,210,0.46946781945523164,39,9,1304.3314933448667,11332.54929818102,22207.909656615728,10385.624336710876,27340.31231608402,7719.122533773268,2214.4279779507956,1304.3314933448667,21532.510613042345,21,-12588,-69401,1,36,0.92740995,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.40186670371261,-12.58837735427244]}"
1303,206,0.7527243812309081,33,8,3536.7944236160906,10981.162899394894,37909.81699183593,11186.562635966351,27479.413277509615,707.3588847232181,848.8306616678617,3536.7944236160906,10423.88782914558,31,-12633,-69546,1,38,6.687326,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.54650167911483,-12.633334149593631]}"
