system:index,altitude,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,latitude_209564535,longitude,longitude_209564535,mined,sand,slope,type,.geo
4614,373,36,2,12041.45758135591,0.0,16101.059003984945,24930.019213634543,2549.4807509783977,11747.632090485233,499.99431149107835,12041.45758135591,8109.778263034442,21,-12968,,-70680,,1,36,10.010744,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68112355821697,-12.968475252533194]}"
4615,327,39,2,11253.891514004585,412.3106833558585,13254.437103758877,22321.520825054897,5366.564718234562,14741.103327913374,412.3106833558585,11253.891514004585,5700.878795674291,31,-12985,,-70657,,1,36,1.3287559,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65727449306338,-12.985802901885657]}"
4616,298,39,3,1000.1820146853272,0.0,14651.898437148002,1000.1820146853272,19670.04851171255,14720.35528029555,2766.3667649328427,3479.1385652557738,18482.540952544918,21,-12923,,-70223,,1,35,2.997038,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2237083554358,-12.924015450816663]}"
4617,491,43,3,2766.1278912483763,9061.219814266784,3523.119943976991,9061.219814266784,14035.942506782754,38392.86310258545,0.0,2766.1278912483763,3905.498362060172,21,-13061,,-70446,,1,31,2.8540199,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44662539274746,-13.062093392209054]}"
4618,472,41,3,3818.706051046202,11823.456284633883,3833.084252366779,11823.456284633883,16808.888900731912,36370.70560212015,538.562941532545,3818.706051046202,4001.595014876685,21,-13049,,-70468,,1,34,9.478431,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46868070564743,-13.049313053165081]}"
4619,314,40,3,1980.1409494496852,4883.218948283498,1980.1409494496852,3722.0136223922445,11871.58122127627,31013.46558099804,141.4386392464061,3201.953379475713,4501.6610517240615,31,-13034,,-70381,,1,33,3.3191035,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.38192234219846,-13.034422391285696]}"
4620,327,37,3,4751.571553756583,0.0,10852.131962019894,10413.72647394864,1304.0551386684153,23825.340769959355,200.03292697703546,4751.571553756583,10912.799952027379,41,-13133,,-70272,,1,37,2.8206472,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27270546255467,-13.13352499458874]}"
4621,354,39,3,2844.647489557142,5423.775531096281,3183.163291910855,2844.647489557142,12555.848873477005,30215.854049641206,640.3923327490344,4101.731150342194,5315.736210991263,21,-13025,,-70375,,1,35,2.5526106,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3754183175239,-13.02541666584042]}"
4622,327,37,3,4528.448595235183,0.0,11281.067746103978,10905.948410944713,1900.3172586686019,22783.838888820268,141.44497052741042,4528.448595235183,11352.6662307528,31,-13126,,-70265,,1,37,4.7068434,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26621143340321,-13.126324535562166]}"
4623,399,41,3,728.0789168625112,11719.4550559569,728.0789168625112,11101.486182091652,17396.4498622721,37293.82669684537,100.00933061938521,2863.8314009328046,2102.5757692017605,21,-13021,,-70451,,1,39,1.0423824,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45192060244793,-13.021383427127809]}"
4624,409,41,3,2408.6970673997175,0.0,8247.506062440936,7893.007019666206,2720.721239395907,24682.813449151716,500.07850946126445,2408.6970673997175,8321.16214276888,21,-13117,,-70292,,1,32,12.008311,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29291833788021,-13.118055262405733]}"
4625,358,35,3,4833.940250328918,0.0,7046.618265556092,6450.769503516615,200.02987081621086,27607.20217092009,0.0,4833.940250328918,7073.538188067333,41,-13135,,-70313,,1,34,4.1932855,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3133061983184,-13.136033063712079]}"
4626,316,38,3,900.1524333802095,0.0,11238.005590553883,900.1524333802095,21470.820164837234,18347.043248089478,500.0846852112275,5060.501210354564,20669.65614322361,21,-12940,,-70258,,1,39,3.4006917,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25881754482135,-12.941026050811208]}"
4627,430,41,3,600.0474883550884,15064.06043748689,600.0474883550884,14799.144053122738,19095.489344314487,33346.90398133873,100.00791472584807,1019.884617401645,2081.0298994446985,31,-13001,,-70484,,1,35,3.3188827,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48499712590643,-13.002212182482674]}"
4628,367,38,3,3220.772943186542,0.0,9947.976152919873,9604.167860312653,2864.0306224358005,23356.74780577339,141.44439057452934,3220.772943186542,10024.107178525303,31,-13120,,-70277,,1,33,7.9695377,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27724751804183,-13.119941583115125]}"
4629,414,37,3,5636.803935946743,13583.838417844543,7503.0863742628235,12910.409283715482,16924.895343738004,30101.851850964616,0.0,5636.803935946743,7610.945257899967,41,-13066,,-70537,,1,37,4.301565,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53793844172009,-13.066086198404944]}"
4630,436,39,3,761.6612728314668,5794.601146521271,1649.4240756245802,5757.369853405829,10822.006249294334,34737.24259105893,200.02204956579163,761.6612728314668,3640.4562527951944,21,-13065,,-70411,,1,33,5.6320105,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4116061793717,-13.065903044744308]}"
4631,369,41,3,2435.467550482479,5250.42679292003,4720.767308029755,2435.467550482479,13948.092012916366,29620.638116781225,316.26781693882486,5714.741543429863,6307.937625090411,31,-13010,,-70370,,1,33,1.9143593,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37072887909518,-13.010976924073349]}"
4632,444,37,3,2594.480597217088,8842.25328495364,2594.480597217088,8842.25328495364,13745.08336980076,37503.170650894535,0.0,2729.7384144865305,2941.378738251152,31,-13056,,-70439,,1,36,8.747183,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.439217239292,-13.05671067971921]}"
4633,314,39,3,5904.428200346489,0.0,13620.40035857002,12741.159548818054,4802.928329984609,19303.657044533524,500.08802936020675,5904.428200346489,13715.546708522847,41,-13106,,-70241,,1,35,5.281062,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24120674177725,-13.106556753934148]}"
4634,417,38,3,200.01677664011086,14542.5402077271,282.8664382265949,13545.876852933654,20160.31195422821,34637.5699826747,100.00838832005543,200.01677664011086,781.0904824646598,31,-13008,,-70474,,1,39,2.7802885,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47396687755803,-13.00769903866321]}"
4635,387,39,3,1628.0584304409,6816.162093048472,1628.0584304409,6778.639624741042,12385.605966571828,34923.834915345935,500.05417187009596,2109.730862343213,1879.0329822124431,31,-13050,,-70415,,1,35,4.162753,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4161292143323,-13.050509997626081]}"
4636,302,35,3,2700.3617335807994,4031.6689462538334,3766.1385790853474,2907.2778222828138,20757.057230237984,25904.24225558311,583.1733098959519,2700.3617335807994,12543.609986139358,31,-12946,,-70352,,1,41,4.4483576,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.35193832537372,-12.945984240989018]}"
4637,450,36,3,0.0,6201.454603889442,3298.829309391439,6201.454603889442,11178.377369643775,36484.08212437319,781.1066124666097,0.0,4704.745156259961,21,-13077,,-70425,,1,37,18.714464,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42550540006219,-13.077578940985706]}"
4638,303,38,3,360.6154556254314,0.0,10480.302788706476,360.6154556254314,22361.0662488214,18150.488043084362,1100.1840519850246,4296.0650162705215,20528.540837621047,21,-12934,,-70263,,1,40,1.0423067,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26431595475155,-12.934670917227123]}"
4639,407,35,3,141.43742404991335,4743.955421071047,806.3173754551848,4713.284113624192,9759.18225944402,33987.68080516339,0.0,141.43742404991335,4565.603553594393,31,-13070,,-70403,,1,37,5.1097775,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.40333773438942,-13.071372200360052]}"
4640,346,40,3,3624.1219014598037,0.0,9905.645954474177,9514.166081613019,2441.707088864776,23860.10541743791,600.0973163266938,3624.1219014598037,9974.079555453507,31,-13125,,-70279,,1,32,0.6646597,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27912031620883,-13.12535664449412]}"
4641,300,40,3,4662.37962352984,0.0,14958.94803978646,4662.37962352984,17451.620410191317,15064.237729766026,100.0179085526687,7243.534203267507,20711.43648040935,31,-12967,,-70232,,1,38,4.2749815,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23221651748476,-12.967371570688764]}"
4642,404,40,3,141.44192574825544,0.0,5148.563811993776,3523.295373935059,5944.768972116237,25908.40057786142,300.04363452202665,141.44192574825544,5280.919502602625,31,-13080,,-70323,,1,35,10.586426,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.32315803007587,-13.080835741697609]}"
4643,502,39,3,583.1857501179405,0.0,7501.831567112668,7073.580312646003,4245.656346721096,24198.178484945056,100.01553102049951,583.1857501179405,7601.180357557962,21,-13100,,-70297,,1,34,6.986231,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29744010472466,-13.100855482224791]}"
4644,400,35,3,141.43283244618274,15027.862402831532,990.0298271232791,14223.671501837614,20083.46220735795,34010.11181062323,141.43283244618274,141.43283244618274,1237.0320635181106,31,-13010,,-70480,,1,41,4.398984,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4804361088118,-13.010374212222686]}"
4645,438,41,3,3605.8836469026564,9905.457444636264,3905.4848250569353,9905.457444636264,14896.33865879465,38173.79505424827,0.0,3605.8836469026564,4404.949134212562,41,-13060,,-70455,,1,34,7.6186223,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45491361435447,-13.060238875464593]}"
4646,438,41,3,670.8874064322381,10742.581322235534,670.8874064322381,9414.228842202603,16930.955791786757,36726.685837487006,100.00998973540094,4310.883015241048,2778.766361569015,31,-13013,,-70436,,1,35,6.9531116,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.43620073207475,-13.013334854790068]}"
4647,500,37,3,2668.7085418325473,0.0,3413.6902485845503,3225.357199210655,3400.478755355634,27998.58428131345,100.01408103987158,2668.7085418325473,3506.2032689622047,41,-13102,,-70334,,1,32,11.306639,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33526357636205,-13.102470466109112]}"
4648,458,39,3,5056.978736402763,14318.67045959466,7217.768394773133,12941.014965409822,17711.217216996047,30697.91198389393,200.0118648824364,5056.978736402763,7311.384408425907,21,-13063,,-70530,,1,34,18.88953,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5305451783632,-13.063418159330709]}"
4649,476,41,3,3324.4617574221693,10245.947198770838,3324.4617574221693,10245.947198770838,15206.66985651362,38047.31241750608,424.303344465961,3962.6893586458427,3911.8835476819854,21,-13053,,-70453,,1,32,7.312184,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45395452049843,-13.053916238570315]}"
4650,328,42,3,4827.813359683399,0.0,11390.492428926744,10990.010249014216,1500.2504673699489,23026.6590806823,509.98709389307095,4827.813359683399,11457.91569655559,41,-13130,,-70266,,1,34,1.4701535,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26622995654279,-13.129940697918638]}"
4651,335,40,3,2716.9566887305177,5209.300748945941,7379.273256688289,2716.9566887305177,17421.716780895902,29992.096940147207,670.9046335685497,6801.589277457052,8222.954409380487,31,-12979,,-70373,,1,35,2.3781571,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3733207227304,-12.979321925842632]}"
4652,346,37,3,3921.066704305013,0.0,8187.232162484576,7690.795016786911,1200.1859621533656,25992.10151984577,200.0309936922276,3921.066704305013,8235.958866529863,41,-13132,,-70298,,1,35,3.0155022,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29852369886164,-13.131587858705565]}"
4653,327,39,3,2902.0857518235916,5401.599865361072,7422.516317555322,2902.0857518235916,17661.195831185953,30041.225175724674,608.3521640207668,6685.892239856154,8247.240352839246,31,-12977,,-70375,,1,34,9.759528,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37515441167426,-12.977504161752252]}"
4654,347,39,3,3622.596716272735,6113.847764166069,6843.3503768884575,3622.596716272735,17543.52336951722,30772.08804808129,0.0,7245.883681052019,7581.163839035328,31,-12980,,-70381,,1,35,2.9995472,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.38162203259591,-12.980181993631398]}"
4655,470,37,3,4730.062005324957,12348.026593821329,6576.985701517737,11907.648642095288,17637.984013446487,35118.829656320944,200.0155853302437,4730.062005324957,6420.001788538984,41,-13068,,-70488,,1,39,11.407965,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48815700849072,-13.068185610432113]}"
4656,452,38,3,200.00608389184066,13238.604993828361,17994.157332762516,200.00608389184066,15480.134962052474,33344.82931950139,1720.5173890250283,2816.111230040628,16668.140325692973,42,-13181,,-70594,,1,36,3.9692557,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59492991947042,-13.181445971493277]}"
4657,426,41,3,1980.0837241610518,10921.183752937668,1980.0837241610518,10885.867483447862,16097.774742466105,37752.16454183455,1000.0933061938521,4036.463806058118,3125.991568780367,21,-13038,,-70451,,1,35,1.3289009,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45202071102077,-13.038558999447833]}"
4658,548,40,3,3162.4859498205683,15481.6527244058,6168.874503635292,13959.787577327297,19301.530315230597,31628.179934139258,200.01317339427922,3162.4859498205683,6230.177586770325,11,-13051,,-70515,,1,34,9.726893,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51571497786894,-13.050849795880533]}"
4659,309,38,3,7931.592127791282,8274.119263989767,11532.626171015458,17252.769108950535,14123.816636167094,33813.96962725798,447.24968994539284,7931.592127791282,13286.026119052034,31,-12889,,-70480,,1,36,3.3670666,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48064243705082,-12.889236802959326]}"
4660,439,39,3,565.772094133318,0.0,7243.346813223886,5443.259768755874,6420.48507601475,23811.209402361845,0.0,565.772094133318,7369.3036927525,41,-13079,,-70302,,1,34,3.9813426,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3028645898589,-13.080034883192184]}"
4661,484,37,3,141.43629860293998,6096.544345211064,2961.731477979773,6096.544345211064,11044.716998552973,36146.31452448679,424.3088958088199,141.43629860293998,4501.586554517474,21,-13075,,-70422,,1,34,2.8206284,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42272856186628,-13.07578622470695]}"
4662,302,35,3,2220.6554199471434,3671.999898939609,4717.6174603239215,2220.6554199471434,19784.691644372186,26756.12542199741,943.5234920647841,3712.635587275736,11576.079299454786,21,-12955,,-70354,,1,41,4.704731,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.35475227462844,-12.955010095269769]}"
4663,439,41,3,2059.333337970082,8135.313421546638,2886.4645136692525,8135.313421546638,13043.168730984118,37095.64722430698,141.43559433095334,2059.333337970082,3138.786941924678,31,-13061,,-70434,,1,33,9.925888,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.43463295152624,-13.061256205679932]}"
4664,463,37,3,3111.551631370995,11140.578045789902,3111.551631370995,11140.578045789902,16081.568348936724,37330.31475303345,400.03622882809003,4383.318370427072,3890.082368660198,21,-13046,,-70458,,1,37,4.840815,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4585223960161,-13.04665849793203]}"
4665,469,40,3,3662.2738622059487,12089.024570025802,4308.493225595231,12089.024570025802,17152.5319482103,35895.21046227281,500.04194160027714,3662.2738622059487,4329.335292422931,31,-13052,,-70474,,1,33,8.065595,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4742289833107,-13.051993496554173]}"
4666,454,38,3,0.0,5280.7375050892515,1552.5897571804223,5280.7375050892515,10066.900728105511,34737.69993380976,223.63161367036753,0.0,4554.624431595939,21,-13073,,-70409,,1,35,1.8543341,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.40980812788916,-13.074049033139593]}"
4667,566,39,3,4229.976680523598,13065.825150307133,6546.4855861961105,12300.929071356955,18349.410321199484,34412.19078897018,223.62368772323182,4229.976680523598,6265.455263832464,11,-13064,,-70493,,1,39,5.4972544,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49366783868392,-13.064537859452606]}"
4668,519,33,3,2256.2559535066885,15421.811809647643,5376.23687621916,14688.406390915508,19805.38406812495,31819.76461196622,200.01357375813274,2256.2559535066885,5640.41824326746,21,-13043,,-70511,,1,40,1.9929254,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5110609416953,-13.043645145084906]}"
4669,401,35,3,707.1860500427027,5482.402554851066,1104.6599236303452,5441.198110251087,10825.72268769792,34147.787577834926,100.01121030914484,707.1860500427027,3413.592264526843,31,-13061,,-70406,,1,37,7.184472,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.40696997931778,-13.06140821912521]}"
4670,332,37,3,6041.757071881076,0.0,13596.873621006594,13016.89470097419,4000.7030632127644,19931.37256939421,360.6185008079868,6041.757071881076,13684.875447574414,31,-13114,,-70242,,1,40,6.632615,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24216990478752,-13.114688762156806]}"
4671,385,39,3,4264.427320872053,0.0,5867.717688761108,5331.824113284309,1140.3428760684217,27639.000234044284,0.0,4264.427320872053,5906.796593755366,41,-13125,,-70319,,1,35,9.865185,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.31971001662436,-13.126055778642385]}"
4672,343,45,3,4627.89023754683,0.0,12402.536776962455,11403.715985644767,4877.313160343767,19945.848308020457,1341.8716231909073,4627.89023754683,12502.150693886882,31,-13101,,-70252,,1,30,2.5050597,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25224730861788,-13.101078932301924]}"
4673,333,36,3,5471.774902978666,0.0,12730.509218867865,12405.766852800945,2778.967801715009,21212.145151624663,721.2345725169794,5471.774902978666,12810.408596648507,31,-13122,,-70251,,1,40,0.9522696,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25143011944176,-13.121876489542528]}"
4674,313,46,3,6004.393450060131,0.0,13820.184395958007,12474.5738560732,6123.173177824141,18336.2705205165,1300.229764851678,6004.393450060131,13925.463331749726,31,-13094,,-70239,,1,30,5.6323028,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23929875677986,-13.09390890457664]}"
4675,429,40,3,4846.941766948258,14591.976591928009,7145.360861141828,12954.93422376924,18008.033336498393,30929.691718552374,100.00605450421489,4846.941766948258,7234.385726233948,41,-13062,,-70528,,1,34,10.476376,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52777343490726,-13.062530578458984]}"
4676,324,39,3,806.3263893075496,9861.250783923786,806.3263893075496,8587.689077931196,25622.72104225808,25057.068459911417,0.0,2702.188399878421,16730.805515084852,21,-12891,,-70374,,1,39,9.6915245,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37468401648027,-12.891622804632396]}"
4677,411,41,3,2137.973563677618,8271.876199825188,2137.973563677618,8222.75932150364,13256.160453713941,36681.38549916936,200.02037005640202,2563.462186352546,2377.214960157553,21,-13054,,-70431,,1,34,6.753933,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.43183021773116,-13.05494365511274]}"
4678,433,34,3,3330.4459693098443,12333.92281561241,3808.2076438902823,12333.92281561241,17336.39755050907,35833.31574897067,608.3275444751679,3330.4459693098443,3821.3168311746604,31,-13047,,-70473,,1,39,9.089977,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47328016738479,-13.047478911480114]}"
4679,371,45,3,4441.481677569716,0.0,12203.73025387627,11255.816818687988,4730.5039733411995,20168.028537946437,1360.3801420409573,4441.481677569716,12302.514443035365,21,-13102,,-70254,,1,30,11.964695,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25409650568929,-13.101974013540948]}"
4680,333,36,3,5715.004884519184,0.0,12888.264878262924,12546.886967070881,2581.1433671981977,21322.688228757208,860.3811223993993,5715.004884519184,12965.649331517903,31,-13124,,-70250,,1,38,1.9144136,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25052144578841,-13.124593110596509]}"
4681,366,39,3,6761.388162412545,0.0,14511.21641206596,13509.824357117166,4751.640205711208,18465.42968726036,200.0358171053374,6761.388162412545,14608.094054003928,21,-13105,,-70232,,1,38,9.510956,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23289671327454,-13.104788488796709]}"
4682,420,41,3,5464.677504708649,10638.61992589896,5818.338340533479,15690.196307627097,14303.793206889868,26735.830522256903,100.00452138216052,5464.677504708649,6003.603841521982,41,-13043,,-70562,,1,33,3.6566162,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56177576881352,-13.044248115800999]}"
4683,313,40,3,1941.9815281972626,0.0,12116.943049194457,1941.9815281972626,20416.484277751442,17806.70235884467,400.06854881382515,5994.356714600408,20711.27675151231,21,-12949,,-70253,,1,39,1.3286585,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25333241702248,-12.950093263794018]}"
4684,434,37,3,360.57218661151956,17161.231491950468,21338.769517969296,360.57218661151956,19449.57051926312,36945.4889440701,0.0,412.3300703490621,20601.94555152043,41,-13193,,-70557,,1,35,5.7155623,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55810508449129,-13.193423879517907]}"
4685,363,36,3,4101.861898358247,0.0,8724.898173317877,8229.290112272938,1077.2017079132627,25688.45524609575,700.1096740254791,4101.861898358247,8774.059359305988,31,-13133,,-70293,,1,37,5.692379,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29392112431363,-13.133419156066486]}"
4686,419,39,3,1000.07031002825,13588.081571040484,1000.07031002825,16976.76423545577,17649.186883713654,31204.27708313798,447.24503910049134,1749.4085607713255,3157.752686840754,31,-13002,,-70505,,1,37,3.8244462,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50528326401857,-13.00299935414259]}"
4687,385,43,3,1964.8981585409203,7084.54106168406,1964.8981585409203,7052.703446363228,12446.408859586769,35366.187194546255,0.0,2341.190065303328,2039.825697210426,41,-13052,,-70419,,1,32,6.4334607,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41983293812025,-13.05320175224325]}"
4688,342,40,3,2617.572362560811,5371.880209694245,2617.572362560811,3396.0029939564156,12443.796954919886,30740.89149210693,500.0614952417727,3847.5499661716544,4768.185345727548,31,-13027,,-70379,,1,35,9.747646,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.38004325246685,-13.028104182445787]}"
4689,539,40,3,6600.640857706309,5385.069619298111,7106.209590639284,9992.820912683703,6296.713294294642,25302.714600653217,199.99646481250613,6600.640857706309,7080.129082592483,41,-13156,,-70695,,1,32,1.9598515,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69530885528559,-13.156396424302296]}"
4690,407,41,3,3911.998130751087,6335.596395565299,6004.064019478807,3911.998130751087,16706.526149981033,30931.103227576612,100.01218675741472,8103.456187794193,6812.584678372814,31,-12988,,-70382,,1,34,17.94161,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.38258883660124,-12.988313165965359]}"
4691,297,36,3,922.116448783551,0.0,12734.087028569102,922.116448783551,21321.57881579697,15453.60492578183,2326.3493772012594,5262.103053616016,20311.694934959498,24,-12920,,-70241,,1,40,2.5047977,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2412065547216,-12.921220607151122]}"
4692,490,36,3,3328.7040282687344,9340.884868520387,13927.122292547103,3328.7040282687344,11455.269687496722,29707.095872299866,538.5230543608369,7242.325629076486,12734.753991676305,42,-13168,,-70633,,1,36,18.905025,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.63358943663911,-13.168547540118444]}"
4693,316,36,3,1389.4131601822044,4460.362389810664,1389.4131601822044,3808.349123554063,11317.29261565846,31300.606790618895,854.5041645232046,2600.315840191341,4342.186080874184,31,-13040,,-70383,,1,39,3.6738138,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.38380154259734,-13.040740573954404]}"
4694,315,40,3,1800.305481890504,0.0,11612.741350593375,1800.305481890504,20859.23413098501,18312.940825005586,100.01697121613911,5501.842586948713,20315.266382102433,31,-12948,,-70257,,1,36,3.735056,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25793663478728,-12.949167004257038]}"
4695,468,38,3,1676.5558244857784,0.0,6880.707733444718,4020.550644423597,7765.823231310442,24361.38823604085,0.0,1676.5558244857784,7018.882566020459,31,-13066,,-70313,,1,33,13.385811,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.31293720729845,-13.066423083949982]}"
4696,297,37,3,721.2355230349515,0.0,12171.748393917933,721.2355230349515,21513.96678209697,16126.386123987046,2309.0803292213277,5923.866045893299,20965.034399845827,21,-12924,,-70246,,1,41,0.47578877,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24675439103521,-12.924810514679699]}"
4697,482,39,3,200.03084723049594,0.0,7245.425444720277,6329.48301747897,5064.376549965826,24078.804111103575,200.03084723049594,200.03084723049594,7356.404667952402,21,-13092,,-70299,,1,34,14.005429,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30016429420219,-13.092705268074349]}"
4698,515,37,3,3935.769667298055,8930.926970627826,13244.364963564163,3935.769667298055,10971.42644158388,29316.81591197784,200.00182616353783,7912.0884211182665,12054.155027530316,31,-13168,,-70640,,1,33,7.23947,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6400462727968,-13.16850634978165]}"
4699,577,40,3,3860.083665958955,9403.268542128882,13228.109761168284,3860.083665958955,11370.230148286357,29797.05779088204,223.6086429351793,7311.011019947177,11708.640506929394,31,-13175,,-70642,,1,33,26.39044,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64193325439135,-13.17482175444591]}"
4700,291,39,3,282.89108714750984,0.0,11533.667721389493,282.89108714750984,21524.13603537517,17405.56238416845,1200.2052363554326,5360.954042072263,21511.351513094705,31,-12933,,-70254,,1,40,2.0839229,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25417281619241,-12.933815790150868]}"
